Tau FTBO,Tau FTBF,ki,kp,kd,dt,Nb de points de lecture Temp.
230,300,0.00333333,46,0,5000,10
Consigne CPU Temp,Température CPU,Heure,CPU Usage (%),CPU Frequency (MHz),Erreur,Correction proportionnelle,P_range,Correction intégrale,PWM signal,PWM signal clipped
60,60.0134,12:44:13,2.03046,700,0.0134392,0.803663,1.3,31.0129,151,151
60,59.1677,12:44:18,2.03046,1800,-0.832264,-49.7694,1.3,17.1419,87,0
60,59.5215,12:44:24,2.01005,700,-0.478523,-28.6157,1.3,9.16649,100,0
60,59.4595,12:44:29,2.01005,1800,-0.540546,-32.3247,1.3,0.157379,87,0
60,60.476,12:44:34,2.01005,700,0.475952,28.4619,1.3,8.08991,156,156
60,59.9445,12:44:39,1.5625,1800,-0.0555,-3.3189,1.3,7.16491,123,123
60,60.1349,12:44:44,1.5625,700,0.134857,8.06446,1.3,9.41253,137,137
60,59.813,12:44:49,1.5625,1800,-0.187012,-11.1833,1.3,6.29567,115,0
60,60.3652,12:44:55,1.00503,700,0.365204,21.8392,1.3,12.3824,154,154
60,59.7873,12:45:0,1.00503,700,-0.212677,-12.7181,1.3,8.83779,116,0
60,60.0704,12:45:5,1.00503,1800,0.0704346,4.21199,1.3,10.0117,134,134
60,61.024,12:45:10,7.73196,1800,1.02405,61.2381,1.3,27.0792,208,208
60,60.6811,12:45:15,7.73196,700,0.68111,40.7304,1.3,38.431,199,199
60,59.9163,12:45:20,7.73196,1800,-0.0836868,-5.00447,1.3,37.0362,152,152
60,61.6904,12:45:26,18.1818,1800,1.69044,101.088,1.3,65.2102,286,255
60,62.8419,12:45:31,18.1818,1800,2.84185,169.943,1.3,112.574,402,255
60,63.3953,12:45:36,18.1818,1800,3.39529,203.038,1.3,169.162,492,255
70,63.6941,12:45:41,25.7576,1800,-6.30587,-290.07,1,64.0647,-106,0
70,64.3084,12:45:46,25.7576,1800,-5.69158,-261.813,1,-30.795,-172,0
70,65.0517,12:45:51,25.7576,1800,-4.94835,-227.624,1,-113.267,-220,0
70,65.5643,12:45:57,27.5132,1800,-4.43573,-204.044,1,-187.196,-271,0
70,66.2486,12:46:2,27.5132,1800,-3.75137,-172.563,1,-249.719,-302,0
70,66.3658,12:46:7,27.5132,1800,-3.63423,-167.175,1,-310.29,-357,0
60,64.9652,12:46:12,3.4188,1800,4.96518,296.918,1.3,-227.537,189,189
60,65.0686,12:46:17,3.4188,700,5.06862,303.103,1.3,-143.06,280,255
60,65.1764,12:46:22,3.4188,1800,5.17637,309.547,1.3,-56.7868,372,255
70,66.5507,12:46:28,43.0939,1800,-3.44926,-158.666,1,-114.275,-152,0
70,66.9804,12:46:33,43.0939,1800,-3.01962,-138.903,1,-164.602,-183,0
70,68.6791,12:46:38,43.0939,1800,-1.32086,-60.7596,1,-186.616,-127,0
70,69.6282,12:46:43,28.9474,1800,-0.37178,-17.1019,1,-192.812,-89,0
70,70.4536,12:46:48,28.9474,1800,0.453629,20.8669,1,-185.252,-44,0
70,71.1693,12:46:53,28.9474,1800,1.16927,53.7862,1,-165.764,8,0
70,71.9226,12:46:59,27.7778,1800,1.92263,88.441,1,-133.72,74,0
70,72.6798,12:47:4,27.7778,1800,2.67976,123.269,1,-89.0575,154,154
70,70.9536,12:47:9,27.7778,1800,0.953583,43.8648,1,-73.1645,90,0
70,71.9011,12:47:14,27.5132,1800,1.90106,87.4489,1,-41.4801,165,165
70,72.8237,12:47:19,27.5132,1800,2.82371,129.891,1,5.5817,255,255
70,72.8186,12:47:24,27.5132,1800,2.81857,129.654,1,52.5579,302,255
60,72.0876,12:47:30,19.774,1800,12.0876,722.836,1.3,254.017,1096,255
60,71.3814,12:47:35,19.774,1800,11.3814,680.606,1.3,443.707,1244,255
60,71.1646,12:47:40,19.774,1800,11.1646,667.646,1.3,629.784,1417,255
70,70.8995,12:47:45,27.7778,1800,0.899467,41.3755,1,644.775,806,255
70,70.3372,12:47:50,27.7778,1800,0.33725,15.5135,1,650.396,785,255
70,70.0375,12:47:55,27.7778,1800,0.037529,1.72633,1,651.022,772,255
70,69.7641,12:48:1,37.7483,1800,-0.235947,-10.8535,1,647.089,756,255
70,69.6393,12:48:6,37.7483,1800,-0.360695,-16.592,1,641.078,744,255
70,69.7729,12:48:11,37.7483,1800,-0.227066,-10.445,1,637.293,746,255
70,69.0071,12:48:16,26.5306,1800,-0.992905,-45.6736,1,620.745,695,255
70,68.7357,12:48:21,26.5306,1800,-1.26429,-58.1573,1,599.673,661,255
70,68.4164,12:48:26,26.5306,1800,-1.58363,-72.8468,1,573.279,620,255
70,68.2383,12:48:32,29.4416,1800,-1.76166,-81.0363,1,543.919,582,255
70,68.3666,12:48:37,29.4416,1800,-1.63336,-75.1347,1,516.696,561,255
70,67.6977,12:48:42,29.4416,1800,-2.30234,-105.908,1,478.323,492,255
60,65.8776,12:48:47,0.50505,1800,5.87757,351.479,1.3,576.283,1047,255
60,65.7443,12:48:52,0.50505,1800,5.74426,343.507,1.3,672.021,1135,255
60,66.1205,12:48:57,0.50505,1800,6.12053,366.008,1.3,774.03,1260,255
70,66.4991,12:49:3,27.6923,1800,-3.50095,-161.044,1,715.68,674,255
70,66.4395,12:49:8,27.6923,1800,-3.56049,-163.783,1,656.339,612,255
70,66.3848,12:49:13,27.6923,1800,-3.61515,-166.297,1,596.086,549,255
70,65.9898,12:49:18,29.1667,1800,-4.01021,-184.47,1,529.25,464,255
70,65.8529,12:49:23,29.1667,1800,-4.14712,-190.767,1,460.131,389,255
70,65.4496,12:49:28,29.1667,1800,-4.55041,-209.319,1,384.291,294,255
70,65.2145,12:49:34,29.2929,1800,-4.78554,-220.135,1,304.532,204,204
70,64.3631,12:49:39,29.2929,700,-5.63695,-259.3,1,210.583,71,0
70,61.3559,12:49:44,29.2929,1800,-8.64409,-397.628,1,66.5145,-211,0
60,61.737,12:49:49,9.13978,1800,1.73699,103.872,1.3,95.4643,319,255
60,61.5316,12:49:54,9.13978,1800,1.5316,91.59,1.3,120.991,332,255
60,62.3877,12:49:59,9.13978,1800,2.38766,142.782,1.3,160.785,423,255
70,63.7882,12:50:5,26.6667,1800,-6.21183,-285.744,1,57.255,-108,0
70,64.9996,12:50:10,26.6667,1800,-5.00038,-230.018,1,-26.0847,-136,0
70,65.7052,12:50:15,26.6667,1800,-4.29484,-197.563,1,-97.6653,-175,0
60,66.4575,12:50:20,23.9362,1800,6.45752,386.16,1.3,9.95998,516,255
60,66.825,12:50:25,23.9362,1800,6.82496,408.133,1.3,123.709,651,255
60,66.8617,12:50:30,23.9362,1800,6.8617,410.33,1.3,238.071,768,255
70,66.7193,12:50:36,29.1457,1800,-3.28072,-150.913,1,183.392,152,152
70,66.4615,12:50:41,29.1457,1800,-3.53847,-162.77,1,124.418,81,0
70,66.4358,12:50:46,29.1457,1800,-3.56425,-163.955,1,65.0137,21,0
70,66.4332,12:50:51,26.5306,1800,-3.56682,-164.074,1,5.56672,-38,0
70,65.2641,12:50:56,26.5306,1800,-4.73588,-217.85,1,-73.3646,-171,0
70,64.5141,12:51:1,26.5306,700,-5.48589,-252.351,1,-164.796,-297,0
60,64.6339,12:51:7,2.01005,1800,4.63392,277.108,1.3,-87.564,309,255
60,64.5485,12:51:12,2.01005,1800,4.5485,272,1.3,-11.7557,380,255
60,63.3712,12:51:17,2.01005,1800,3.37115,201.595,1.3,44.4302,366,255
60,63.7891,12:51:22,5.5,1800,3.78912,226.589,1.3,107.582,454,255
60,63.9283,12:51:27,5.5,1800,3.92831,234.913,1.3,173.054,527,255
60,63.1143,12:51:32,5.5,1800,3.11434,186.237,1.3,224.96,531,255
70,62.8381,12:51:38,25.8929,1800,-7.16186,-329.445,1,105.595,-103,0
70,62.567,12:51:43,25.8929,1800,-7.43298,-341.917,1,-18.2875,-240,0
70,64.2444,12:51:48,25.8929,1800,-5.75559,-264.757,1,-114.214,-258,0
60,63.779,12:51:53,10.5263,1800,3.77905,225.987,1.3,-51.23,294,255
60,65.0961,12:51:58,10.5263,1800,5.09611,304.747,1.3,33.7051,458,255
60,64.9356,12:52:3,10.5263,1800,4.93562,295.15,1.3,115.965,531,255
85,65.8936,12:52:9,100,1800,-19.1064,-1494.12,1.7,-202.475,-1576,0
85,66.3303,12:52:14,100,1800,-18.6697,-1459.97,1.7,-513.637,-1853,0
85,67.6888,12:52:19,100,1800,-17.3112,-1353.73,1.7,-802.157,-2035,0
75,67.0455,12:52:24,54,1800,-7.95451,-475.68,1.3,-934.732,-1290,0
75,68.8317,12:52:29,54,1800,-6.16825,-368.861,1.3,-1037.54,-1286,0
75,69.9844,12:52:34,54,1800,-5.01562,-299.934,1.3,-1121.13,-1301,0
75,70.684,12:52:40,68.1319,1800,-4.31596,-258.095,1.3,-1193.06,-1331,0
75,71.728,12:52:45,68.1319,1800,-3.27199,-195.665,1.3,-1247.6,-1323,0
75,70.9071,12:52:50,68.1319,1800,-4.0929,-244.755,1.3,-1315.81,-1440,0
70,70.825,12:52:56,27.0408,1800,0.825012,37.9506,1,-1302.06,-1144,0
70,70.9629,12:53:1,27.0408,1800,0.962906,44.2937,1,-1286.01,-1121,0
70,71.3176,12:53:6,27.0408,1800,1.3176,60.6094,1,-1264.05,-1083,0
70,71.9862,12:53:11,26.2626,1800,1.98616,91.3634,1,-1230.95,-1019,0
70,72.54,12:53:16,26.2626,1800,2.54002,116.841,1,-1188.62,-951,0
70,72.4493,12:53:21,26.2626,1800,2.4493,112.668,1,-1147.79,-915,0
70,72.5376,12:53:27,26.3959,1800,2.53764,116.731,1,-1105.5,-868,0
70,73.1796,12:53:32,26.3959,1800,3.17957,146.26,1,-1052.51,-786,0
70,73.1464,12:53:37,26.3959,1800,3.14635,144.732,1,-1000.07,-735,0
70,73.5326,12:53:42,27.4112,1800,3.53264,162.501,1,-941.191,-658,0
70,73.7174,12:53:47,27.4112,1800,3.71736,170.999,1,-879.235,-588,0
70,74.2715,12:53:52,27.4112,1800,4.27154,196.491,1,-808.043,-491,0
70,74.4244,12:53:58,26.6332,1800,4.42435,203.52,1,-734.303,-410,0
70,74.8292,12:54:3,26.6332,1800,4.82924,222.145,1,-653.816,-311,0
70,74.8697,12:54:8,26.6332,1800,4.86973,224.008,1,-572.654,-228,0
70,75.3121,12:54:13,25.8883,1800,5.31207,244.355,1,-484.119,-119,0
70,75.5511,12:54:18,25.8883,1800,5.55111,255.351,1,-391.601,-16,0
70,75.6724,12:54:23,25.8883,1800,5.67241,260.931,1,-297.061,83,0
70,76.0742,12:54:29,26.3959,1800,6.07415,279.411,1,-195.825,203,203
70,75.9682,12:54:34,26.3959,1800,5.96822,274.538,1,-96.3547,298,255
70,75.568,12:54:39,26.3959,1800,5.56802,256.129,1,-3.55429,372,255
70,74.8462,12:54:44,28.2828,1800,4.84621,222.926,1,77.2158,420,255
70,74.2383,12:54:49,28.2828,1800,4.23833,194.963,1,147.855,462,255
70,73.1548,12:54:54,28.2828,1800,3.15483,145.122,1,200.435,465,255
70,72.9491,12:55:0,27.9793,1800,2.94908,135.658,1,249.586,505,255
70,72.1493,12:55:5,27.9793,1800,2.14931,98.8681,1,285.408,504,255
70,71.3388,12:55:10,27.9793,1800,1.33884,61.5865,1,307.722,489,255
70,70.4786,12:55:15,26.7677,1800,0.478592,22.0152,1,315.699,457,255
70,69.7595,12:55:20,26.7677,1800,-0.24054,-11.0648,1,311.69,420,255
70,69.3466,12:55:25,26.7677,1800,-0.653351,-30.0541,1,300.801,390,255
70,68.7697,12:55:31,27.551,1800,-1.23033,-56.5952,1,280.295,343,255
70,68.4685,12:55:36,27.551,1800,-1.53153,-70.4505,1,254.77,304,255
70,66.88,12:55:41,27.551,1800,-3.12005,-143.522,1,202.769,179,179
60,65.4062,12:55:46,5.61224,1800,5.4062,323.291,1.3,292.872,736,255
60,64.9666,12:55:51,5.61224,1800,4.96663,297.004,1.3,375.649,792,255
60,65.2636,12:55:56,5.61224,1800,5.26357,314.761,1.3,463.375,898,255
60,64.855,12:56:2,0,1800,4.85497,290.327,1.3,544.291,954,255
60,66.0316,12:56:7,0,1800,6.0316,360.69,1.3,644.818,1125,255
60,66.6363,12:56:12,0,1800,6.63627,396.849,1.3,755.423,1272,255
70,66.0636,12:56:17,26.5306,1800,-3.93637,-181.073,1,689.816,628,255
70,66.3473,12:56:22,26.5306,1800,-3.65273,-168.026,1,628.938,580,255
70,66.1808,12:56:27,26.5306,1800,-3.81917,-175.682,1,565.285,509,255
70,66.2129,12:56:33,45.4545,1800,-3.78712,-174.207,1,502.166,447,255
70,66.2161,12:56:38,45.4545,1800,-3.78391,-174.06,1,439.101,385,255
70,66.1677,12:56:43,45.4545,1800,-3.83229,-176.285,1,375.229,318,255
70,65.7733,12:56:48,28.3505,1800,-4.22673,-194.43,1,304.784,230,230
70,65.3442,12:56:53,28.3505,1800,-4.65577,-214.165,1,227.188,133,133
70,65.7396,12:56:58,28.3505,1800,-4.26038,-195.977,1,156.181,80,0
70,66.0714,12:57:4,26.6667,1800,-3.92863,-180.717,1,90.7042,29,0
70,66.9811,12:57:9,26.6667,1800,-3.01886,-138.868,1,40.3899,21,0
70,67.8026,12:57:14,26.6667,1800,-2.19738,-101.079,1,3.76689,22,0
70,68.3718,12:57:19,26.5306,1800,-1.62823,-74.8988,1,-23.3704,21,0
70,69.1105,12:57:24,26.5306,1800,-0.889519,-40.9179,1,-38.1957,40,0
70,69.8175,12:57:29,26.5306,1800,-0.182549,-8.39723,1,-41.2381,70,0
70,70.2777,12:57:35,26.2887,1800,0.277748,12.7764,1,-36.609,96,0
70,70.8595,12:57:40,26.2887,1800,0.859482,39.5362,1,-22.2843,137,137
70,71.4046,12:57:45,26.2887,1800,1.40465,64.6138,1,1.12649,185,185
70,71.3618,12:57:50,30.8901,1800,1.36177,62.6415,1,23.8227,206,206
70,71.1627,12:57:55,30.8901,1800,1.16268,53.4834,1,43.2007,216,216
70,70.8993,12:58:0,30.8901,1800,0.899277,41.3667,1,58.1886,219,219
70,70.4346,12:58:6,27.7487,1800,0.434631,19.993,1,65.4325,205,205
70,70.3395,12:58:11,27.7487,1800,0.339462,15.6153,1,71.0902,206,206
70,70.2812,12:58:16,27.7487,1800,0.28125,12.9375,1,75.7777,208,208
70,69.7397,12:58:21,27.0833,1800,-0.260269,-11.9724,1,71.4399,179,179
70,69.9778,12:58:26,27.0833,1800,-0.0222244,-1.02232,1,71.0695,190,190
70,69.5633,12:58:31,27.0833,1800,-0.436722,-20.0892,1,63.7908,163,163
70,69.7653,12:58:37,26.1538,1800,-0.234665,-10.7946,1,59.8797,169,169
70,69.7855,12:58:42,26.1538,1800,-0.214462,-9.86527,1,56.3053,166,166
70,69.6902,12:58:47,26.1538,1800,-0.309845,-14.2529,1,51.1412,156,156
70,69.6806,12:58:52,29.798,1800,-0.319382,-14.6916,1,45.8182,151,151
70,69.5823,12:58:57,29.798,1800,-0.41774,-19.216,1,38.8559,139,139
70,69.5237,12:59:2,29.798,1800,-0.476273,-21.9085,1,30.918,129,129
70,70.0536,12:59:8,42.7136,1800,0.0535736,2.46439,1,31.8109,154,154
70,70.1066,12:59:13,42.7136,1800,0.10656,4.90175,1,33.5869,158,158
70,70.1119,12:59:18,42.7136,1800,0.111862,5.14566,1,35.4513,160,160
70,70.1124,12:59:23,28.4974,1800,0.112389,5.16988,1,37.3244,162,162
70,70.2098,12:59:28,28.4974,1800,0.209846,9.65294,1,40.8218,170,170
70,70.0248,12:59:33,28.4974,1800,0.0247879,1.14024,1,41.235,162,162
70,69.9576,12:59:39,26.5306,1800,-0.0424194,-1.95129,1,40.528,158,158
70,70.0483,12:59:44,26.5306,1800,0.0482635,2.22012,1,41.3324,163,163
70,69.619,12:59:49,26.5306,1800,-0.380966,-17.5244,1,34.9829,137,137
70,69.8683,12:59:54,28.3505,1800,-0.131699,-6.05814,1,32.788,146,146
70,69.8932,12:59:59,28.3505,1800,-0.106766,-4.91122,1,31.0085,146,146
70,69.8957,13:0:4,28.3505,1800,-0.104271,-4.79646,1,29.2707,144,144
70,70.5291,13:0:10,27.551,1800,0.529076,24.3375,1,38.0886,182,182
70,70.7385,13:0:15,27.551,1800,0.73851,33.9715,1,50.3971,204,204
70,71.49,13:0:20,27.551,1800,1.48995,68.5378,1,75.2297,263,255
85,72.1495,13:0:25,90.8602,1800,-12.8505,-1004.91,1.7,-138.945,-1023,0
85,72.2155,13:0:30,90.8602,1800,-12.7845,-999.752,1.7,-352.021,-1231,0
85,72.6116,13:0:35,90.8602,1800,-12.3884,-968.769,1.7,-558.494,-1407,0
75,73.3331,13:0:41,53.2995,1800,-1.66693,-99.6825,1.3,-586.276,-565,0
75,73.9409,13:0:46,53.2995,1800,-1.0591,-63.334,1.3,-603.927,-547,0
75,74.0504,13:0:51,53.2995,1800,-0.949608,-56.7866,1.3,-619.754,-556,0
85,73.9639,13:0:56,100,1800,-11.0361,-863.02,1.7,-803.689,-1546,0
85,74.5397,13:1:1,100,1800,-10.4603,-817.996,1.7,-978.027,-1676,0
85,75.8635,13:1:6,100,1800,-9.13652,-714.476,1.7,-1130.3,-1724,0
70,74.9245,13:1:12,36.9128,1800,4.92445,226.525,1,-1048.23,-701,0
70,73.6618,13:1:17,36.9128,1800,3.66175,168.441,1,-987.199,-698,0
70,75.1426,13:1:22,36.9128,1800,5.14257,236.558,1,-901.489,-544,0
75,77.0439,13:1:27,57.5916,1800,2.04387,122.223,1.3,-867.425,-625,0
75,78.1593,13:1:32,57.5916,1800,3.15929,188.926,1.3,-814.77,-505,0
75,78.3195,13:1:37,57.5916,1800,3.31953,198.508,1.3,-759.444,-440,0
75,79.894,13:1:43,53.0303,1800,4.89396,292.659,1.3,-677.878,-265,0
75,80.7819,13:1:48,53.0303,1800,5.78191,345.758,1.3,-581.513,-115,0
75,81.8447,13:1:53,53.0303,1800,6.8447,409.313,1.3,-467.435,61,0
75,81.9023,13:1:58,59.8958,1800,6.90228,412.756,1.3,-352.397,180,180
75,81.2262,13:2:3,59.8958,1800,6.22623,372.329,1.3,-248.627,243,243
75,81.3047,13:2:8,59.8958,1800,6.30473,377.023,1.3,-143.548,353,255
75,81.1178,13:2:14,71.2329,1800,6.11778,365.843,1.3,-41.5846,444,255
75,80.466,13:2:19,71.2329,1800,5.46599,326.866,1.3,49.5152,496,255
75,80.5956,13:2:24,71.2329,1800,5.5956,334.617,1.3,142.775,597,255
75,80.1216,13:2:30,70.2703,1800,5.12157,306.27,1.3,228.135,654,255
75,79.1976,13:2:35,70.2703,1800,4.19756,251.014,1.3,298.094,669,255
75,79.1539,13:2:40,70.2703,1800,4.15386,248.401,1.3,367.325,735,255
75,78.906,13:2:45,66.6667,1800,3.90599,233.578,1.3,432.425,786,255
75,78.0046,13:2:50,66.6667,1800,3.00461,179.676,1.3,482.502,782,255
75,77.2814,13:2:55,66.6667,1800,2.28137,136.426,1.3,520.525,776,255
75,77.1603,13:3:1,72.4138,1800,2.16035,129.189,1.3,556.53,805,255
75,76.9047,13:3:6,72.4138,1800,1.90474,113.903,1.3,588.276,822,255
75,76.8792,13:3:11,72.4138,1800,1.87918,112.375,1.3,619.596,851,255
75,76.1461,13:3:16,52.7919,1800,1.14613,68.5383,1.3,638.698,827,255
75,75.4397,13:3:21,52.7919,1800,0.439713,26.2948,1.3,646.026,792,255
75,75.223,13:3:26,52.7919,1800,0.222977,13.334,1.3,649.743,783,255
75,74.8604,13:3:32,53.4031,1800,-0.139603,-8.34824,1.3,647.416,759,255
75,74.5319,13:3:37,53.4031,1800,-0.468063,-27.9902,1.3,639.615,731,255
75,74.1582,13:3:42,53.4031,1800,-0.841805,-50.3399,1.3,625.585,695,255
75,74.4617,13:3:47,53.0303,1800,-0.538284,-32.1894,1.3,616.614,704,255
75,73.9077,13:3:52,53.0303,1800,-1.09233,-65.3214,1.3,598.408,653,255
75,73.414,13:3:57,53.0303,1800,-1.58603,-94.8445,1.3,571.974,597,255
75,73.1698,13:4:3,54.4041,1800,-1.8302,-109.446,1.3,541.471,552,255
75,72.9993,13:4:8,54.4041,1800,-2.00072,-119.643,1.3,508.126,508,255
75,72.7387,13:4:13,54.4041,1800,-2.26127,-135.224,1.3,470.438,455,255
75,72.6153,13:4:18,52.2843,1800,-2.38472,-142.606,1.3,430.692,408,255
75,72.5542,13:4:23,52.2843,1800,-2.44577,-146.257,1.3,389.93,363,255
75,72.2072,13:4:28,52.2843,1800,-2.79277,-167.008,1.3,343.383,296,255
75,71.9777,13:4:34,52.0619,1800,-3.02227,-180.732,1.3,293.012,232,232
75,71.8087,13:4:39,52.0619,1800,-3.19133,-190.842,1.3,239.823,168,168
75,71.4996,13:4:44,52.0619,1800,-3.50043,-209.326,1.3,181.483,92,0
75,71.8583,13:4:49,52.7919,1800,-3.14174,-187.876,1.3,129.121,61,0
75,72.5272,13:4:54,52.7919,1800,-2.47277,-147.872,1.3,87.9078,60,0
75,73.2759,13:4:59,52.7919,1800,-1.72408,-103.1,1.3,59.1732,76,0
75,74.2761,13:5:5,54.8223,1800,-0.723907,-43.2897,1.3,47.1081,123,123
75,75.1553,13:5:10,54.8223,1800,0.155312,9.28763,1.3,49.6966,178,178
75,75.3406,13:5:15,54.8223,1800,0.34063,20.3696,1.3,55.3738,195,195
75,75.3105,13:5:20,68.0412,1800,0.310463,18.5657,1.3,60.5481,199,199
75,75.21,13:5:25,68.0412,1800,0.210045,12.5607,1.3,64.0489,196,196
75,75.0539,13:5:30,68.0412,1800,0.0539093,3.22378,1.3,64.9474,188,188
75,75.087,13:5:36,55.7292,1800,0.0869904,5.20202,1.3,66.3972,191,191
75,74.8468,13:5:41,55.7292,1800,-0.153198,-9.16125,1.3,63.8439,174,174
75,74.7254,13:5:46,55.7292,1800,-0.27462,-16.4223,1.3,59.2669,162,162
75,74.8106,13:5:51,52.3077,1800,-0.189362,-11.3238,1.3,56.1109,164,164
75,74.5757,13:5:56,52.3077,1800,-0.424332,-25.375,1.3,49.0387,143,143
75,74.5522,13:6:1,52.3077,1800,-0.44783,-26.7802,1.3,41.5749,134,134
75,74.5985,13:6:7,56.9948,1800,-0.401482,-24.0086,1.3,34.8835,130,130
75,74.944,13:6:12,56.9948,1800,-0.055954,-3.34605,1.3,33.9509,150,150
75,74.9786,13:6:17,56.9948,1800,-0.0213928,-1.27929,1.3,33.5944,152,152
75,75.1282,13:6:22,52.7919,1800,0.128159,7.66388,1.3,35.7304,163,163
75,75.4353,13:6:27,52.7919,1800,0.435318,26.032,1.3,42.9857,189,189
75,75.2225,13:6:32,52.7919,1800,0.222534,13.3075,1.3,46.6946,180,180
75,75.2987,13:6:38,52.7919,1800,0.298653,17.8594,1.3,51.6721,189,189
75,75.2576,13:6:43,52.7919,1800,0.257561,15.4021,1.3,55.9648,191,191
75,75.1074,13:6:48,52.7919,1800,0.107353,6.41972,1.3,57.754,184,184
75,74.8975,13:6:53,53.6082,1800,-0.102463,-6.12727,1.3,56.0463,169,169
75,74.9253,13:6:58,53.6082,1800,-0.0747452,-4.46976,1.3,54.8005,170,170
75,75.0254,13:7:3,53.6082,1800,0.0254288,1.52064,1.3,55.2244,176,176
75,74.8893,13:7:9,65.1042,1800,-0.110657,-6.61727,1.3,53.3801,166,166
75,74.827,13:7:14,65.1042,1800,-0.172966,-10.3434,1.3,50.4973,160,160
75,74.8695,13:7:19,65.1042,1800,-0.130501,-7.80395,1.3,48.3223,160,160
75,74.8737,13:7:24,52.551,1800,-0.126251,-7.54982,1.3,46.2181,158,158
75,75.3612,13:7:29,52.551,1800,0.361176,21.5983,1.3,52.2377,193,193
75,75.2151,13:7:34,52.551,1800,0.215118,12.8641,1.3,55.823,188,188
75,75.2979,13:7:40,52.3077,1800,0.297913,17.8152,1.3,60.7882,198,198
75,75.2575,13:7:45,52.3077,1800,0.257492,15.398,1.3,65.0798,200,200
75,75.2535,13:7:50,52.3077,1800,0.253456,15.1567,1.3,69.304,204,204
75,75.0095,13:7:55,53.8071,1800,0.00954437,0.570754,1.3,69.4631,190,190
75,74.8878,13:8:0,53.8071,1800,-0.112244,-6.71217,1.3,67.5924,180,180
75,74.7295,13:8:5,53.8071,1800,-0.270523,-16.1773,1.3,63.0837,166,166
85,75.0058,13:8:11,77.1812,1800,-9.99416,-781.543,1.7,-103.486,-765,0
85,75.0335,13:8:16,77.1812,1800,-9.96651,-779.382,1.7,-269.594,-928,0
85,75.5719,13:8:21,77.1812,1800,-9.42805,-737.274,1.7,-426.728,-1044,0
85,76.7459,13:8:26,100,1800,-8.2541,-645.47,1.7,-564.297,-1089,0
85,77.3503,13:8:31,100,1800,-7.6497,-598.207,1.7,-691.792,-1169,0
85,78.1899,13:8:36,100,1800,-6.81007,-532.547,1.7,-805.293,-1217,0
75,78.7122,13:8:42,53.9267,1800,3.7122,221.99,1.3,-743.423,-401,0
75,79.0566,13:8:47,53.9267,1800,4.05663,242.586,1.3,-675.812,-313,0
75,80.2112,13:8:52,53.9267,1800,5.21117,311.628,1.3,-588.96,-157,0
75,80.6675,13:8:57,52.0408,1800,5.66753,338.918,1.3,-494.501,-35,0
75,81.0541,13:9:2,52.0408,1800,6.05406,362.033,1.3,-393.6,88,0
75,81.9693,13:9:7,52.0408,1800,6.96931,416.765,1.3,-277.445,259,255
75,82.1095,13:9:13,54.8223,1800,7.10954,425.15,1.3,-158.952,386,255
75,81.7827,13:9:18,54.8223,1800,6.78266,405.603,1.3,-45.908,479,255
75,81.263,13:9:23,54.8223,1800,6.26297,374.526,1.3,58.4748,553,255
75,80.4318,13:9:28,52.7919,1800,5.43181,324.822,1.3,149.005,593,255
75,79.5208,13:9:33,52.7919,1800,4.52079,270.343,1.3,224.351,614,255
75,78.9914,13:9:38,52.7919,1800,3.99139,238.685,1.3,290.875,649,255
75,78.6462,13:9:44,52.7919,1800,3.64625,218.046,1.3,351.645,689,255
75,78.1734,13:9:49,52.7919,1800,3.17343,189.771,1.3,404.536,714,255
75,77.9314,13:9:54,52.7919,1800,2.93135,175.295,1.3,453.392,748,255
75,77.4688,13:9:59,52.7638,1800,2.46884,147.637,1.3,494.539,762,255
75,76.7895,13:10:4,52.7638,1800,1.7895,107.012,1.3,524.364,751,255
75,76.9651,13:10:9,52.7638,1800,1.96506,117.51,1.3,557.115,794,255
85,76.0573,13:10:15,97.9058,1800,-8.94269,-699.318,1.7,408.07,-171,0
85,76.0639,13:10:20,97.9058,1800,-8.93607,-698.8,1.7,259.136,-319,0
85,77.2334,13:10:25,97.9058,1800,-7.76659,-607.348,1.7,129.693,-357,0
75,77.4964,13:10:30,55.7895,1800,2.49644,149.287,1.3,171.3,440,255
75,78.2533,13:10:36,55.7895,1800,3.25325,194.544,1.3,225.521,540,255
75,77.7932,13:10:41,55.7895,1800,2.79323,167.035,1.3,272.075,559,255
75,77.6985,13:10:46,54.9738,1800,2.69853,161.372,1.3,317.05,598,255
75,77.2021,13:10:51,54.9738,1800,2.20206,131.683,1.3,353.751,605,255
75,77.0063,13:10:56,54.9738,1800,2.00632,119.978,1.3,387.19,627,255
75,76.6945,13:11:2,52.3077,1800,1.69454,101.334,1.3,415.432,636,255
75,76.3712,13:11:7,52.3077,1800,1.37116,81.9955,1.3,438.285,640,255
75,75.8031,13:11:12,52.3077,1800,0.803116,48.0263,1.3,451.67,619,255
75,75.6976,13:11:17,56.25,1800,0.697617,41.7175,1.3,463.297,625,255
75,75.2488,13:11:22,56.25,1800,0.248764,14.8761,1.3,467.443,602,255
75,75.0578,13:11:27,56.25,1800,0.0577774,3.45509,1.3,468.406,591,255
75,74.5517,13:11:33,52.7919,1800,-0.448318,-26.8094,1.3,460.934,554,255
75,74.355,13:11:38,52.7919,1800,-0.645035,-38.5731,1.3,450.184,531,255
75,74.2379,13:11:43,52.7919,1800,-0.7621,-45.5736,1.3,437.482,511,255
